image,exec,policy,best_arm,best_reward,time,accumulated_reward,step,param,exec,current_arm,current_reward,reward_function,best_reward_function,best_policy
frame_13,1,UCB c=3,91,87.25585937500058,1.4675,3472.884114583353,40,green,1,99,86.00260416666727,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,91,87.25585937500058,1.832,4311.083984375024,50,green,1,85,83.65885416666718,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,91,87.25585937500058,2.1891,5161.686197916694,60,green,1,87,84.00065104166687,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,91,87.25585937500058,2.5467,5998.714192708364,70,green,1,83,83.51236979166731,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,91,87.25585937500058,2.9036,6849.804687500034,80,green,1,71,83.7890625000004,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,91,87.25585937500058,3.2629,7689.957682291705,90,green,1,91,87.25585937500058,Threshold,Threshold,UCB c=3
frame_13,1,Thompson Sampling,95,25.738173196335758,0.0734,25.738173196335758,0,green,1,95,25.738173196335758,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,0.6918,310.232179153499,10,green,1,79,28.08699673450432,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,1.3047,595.4326436170077,20,green,1,77,28.493651588519242,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,1.8999,867.285534750619,30,green,1,75,30.123921570635037,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,2.5099,1157.2231796808937,40,green,1,71,30.194076480672962,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,3.1248,1443.1114592961344,50,green,1,69,30.194076480672962,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,3.7974,1718.9447650540358,60,green,1,95,25.738173196335758,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,4.4382,1985.006637078359,70,green,1,79,28.08699673450432,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,5.1463,2272.1847598751497,80,green,1,77,28.493651588519242,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,67,30.325972038446338,5.8937,2562.446285836669,90,green,1,67,30.325972038446338,SSIM,SSIM,Thompson Sampling
frame_13,1,Random,93,19.58203112507162,0.0595,19.58203112507162,0,green,1,93,19.58203112507162,SSIM,SSIM,Random
frame_13,1,Random,65,30.32587454247393,0.6747,287.50146080033903,10,green,1,83,27.701861436960627,SSIM,SSIM,Random
frame_13,1,Random,65,30.32587454247393,1.3144,563.5162179281251,20,green,1,71,30.194076480672962,SSIM,SSIM,Random
