image,exec,policy,best_arm,best_reward,time,accumulated_reward,step,param,exec,current_arm,current_reward,reward_function,best_reward_function,best_policy
frame_13,1,UCB c=3,0,71.89127604166679,2.4239,2947.2167968750055,40,red,1,0,71.89127604166679,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,0,71.89127604166679,3.019,3666.0481770833403,50,red,1,0,71.89127604166679,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,0,71.89127604166679,3.6208,4384.879557291675,60,red,1,0,71.89127604166679,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,0,71.89127604166679,4.2147,5103.71093750001,70,red,1,0,71.89127604166679,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,0,71.89127604166679,4.7955,5822.542317708345,80,red,1,0,71.89127604166679,Threshold,Threshold,UCB c=3
frame_13,1,UCB c=3,0,71.89127604166679,5.372,6541.37369791668,90,red,1,0,71.89127604166679,Threshold,Threshold,UCB c=3
frame_13,1,Thompson Sampling,[],0.0,0.1301,-23.45332546393464,0,red,1,247,-23.45332546393464,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,1.0508,-257.05203034856464,10,red,1,252,-23.219688025255536,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,2.0435,-490.65073523319455,20,red,1,248,-23.45332546393464,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,3.0108,-724.2494401178247,30,red,1,247,-23.45332546393464,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,3.9936,-956.9135952477385,40,red,1,249,-23.45332546393464,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,5.0301,-1190.2786626936888,50,red,1,252,-23.219688025255536,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,6.0925,-1423.877367578318,60,red,1,247,-23.45332546393464,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,7.2042,-1657.7097099016262,70,red,1,250,-23.45332546393464,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,8.3193,-1890.607502470218,80,red,1,253,-23.219688025255536,SSIM,SSIM,Thompson Sampling
frame_13,1,Thompson Sampling,[],0.0,9.4039,-2124.2062073548473,90,red,1,249,-23.45332546393464,SSIM,SSIM,Thompson Sampling
frame_13,1,Random,[],0.0,0.0911,-23.219688025255536,0,red,1,2,-23.219688025255536,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,1.0941,-256.8183929098856,10,red,1,0,-23.219688025255536,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,2.1185,-490.4170977945155,20,red,1,254,-23.219688025255536,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,3.1546,-724.483077556504,30,red,1,248,-23.45332546393464,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,4.1763,-958.0817824411342,40,red,1,254,-23.219688025255536,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,5.1836,-1191.2132124484053,50,red,1,247,-23.45332546393464,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,6.1539,-1424.5782798943553,60,red,1,250,-23.45332546393464,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,7.0757,-1657.7097099016262,70,red,1,247,-23.45332546393464,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,8.0569,-1890.607502470218,80,red,1,251,-23.45332546393464,SSIM,SSIM,Random
frame_13,1,Random,[],0.0,9.0566,-2124.2062073548473,90,red,1,248,-23.45332546393464,SSIM,SSIM,Random
frame_13,1,UCB c=0.5,[],0.0,0.108,-23.219688025255536,0,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,1.1307,-256.58475547120645,10,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,2.1396,-489.9498229171573,20,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,3.0826,-723.3148903631084,30,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,3.8594,-956.6799578090595,40,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,4.5959,-1190.0450252550097,50,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,5.3288,-1423.4100927009597,60,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,6.0585,-1656.7751601469097,70,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,6.7972,-1890.1402275928597,80,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=0.5,[],0.0,7.5409,-2123.50529503881,90,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=0.5
frame_13,1,UCB c=1,[],0.0,0.0738,-23.219688025255536,0,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,0.8119,-256.58475547120645,10,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,1.552,-489.9498229171573,20,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,2.2886,-723.3148903631084,30,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,3.0295,-956.6799578090595,40,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,3.77,-1190.0450252550097,50,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,4.5083,-1423.4100927009597,60,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,5.2457,-1656.7751601469097,70,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,5.982,-1890.1402275928597,80,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=1,[],0.0,6.7211,-2123.50529503881,90,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=1
frame_13,1,UCB c=3,[],0.0,0.0725,-23.219688025255536,0,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,0.8094,-256.58475547120645,10,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,1.5459,-489.9498229171573,20,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,2.2899,-723.3148903631084,30,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,3.0361,-956.6799578090595,40,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,3.8399,-1190.0450252550097,50,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,4.6398,-1423.4100927009597,60,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,5.4392,-1656.7751601469097,70,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,6.2393,-1890.1402275928597,80,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,UCB c=3,[],0.0,7.0403,-2123.50529503881,90,red,1,0,-23.219688025255536,SSIM,SSIM,UCB c=3
frame_13,1,Thompson Sampling,247,12.537819630957792,0.404,12.537819630957792,0,red,1,247,12.537819630957792,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,4.514,137.91630032685794,10,red,1,247,12.537819630957792,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,8.6146,263.29591856804717,20,red,1,2,12.53810401728006,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,12.7599,388.6755368092364,30,red,1,247,12.537819630957792,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,16.8878,514.0548706641034,40,red,1,249,12.537819630957792,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,21.0198,639.4342045189701,50,red,1,247,12.537819630957792,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,25.1669,764.8143915328036,60,red,1,254,12.53810401728006,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,29.3176,890.1940097739925,70,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,33.4393,1015.5730592425369,80,red,1,253,12.53810401728006,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Thompson Sampling,2,12.53810401728006,37.5354,1140.952393097404,90,red,1,248,12.537819630957792,Pixel Similarity,Pixel Similarity,Thompson Sampling
frame_13,1,Random,250,12.537819630957792,0.4185,12.537819630957792,0,red,1,250,12.537819630957792,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,4.5358,137.9168690995025,10,red,1,247,12.537819630957792,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,8.6728,263.296771727014,20,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,12.8102,388.67667435452546,30,red,1,248,12.537819630957792,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,16.9529,514.0562925957147,40,red,1,247,12.537819630957792,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,21.0842,639.4361952232259,50,red,1,252,12.53810401728006,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,25.2434,764.8158134644149,60,red,1,2,12.53810401728006,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,29.3641,890.1951473192815,70,red,1,248,12.537819630957792,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,33.5129,1015.5744811741482,80,red,1,250,12.537819630957792,Pixel Similarity,Pixel Similarity,Random
frame_13,1,Random,0,12.53810401728006,37.6557,1140.9538150290155,90,red,1,249,12.537819630957792,Pixel Similarity,Pixel Similarity,Random
frame_13,1,UCB c=0.5,0,12.53810401728006,0.4144,12.53810401728006,0,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
frame_13,1,UCB c=0.5,0,12.53810401728006,4.5615,137.9177222584693,10,red,1,0,12.53810401728006,Pixel Similarity,Pixel Similarity,UCB c=0.5
